id_trecho_,ano,n_focos,n_sinistros,fluxo,dist_m,taxa_sinistros,taxa_focos
151910,2022,0,14,2321765,14794.325804421389,0.40758162551605365,0
151911,2022,0,12,2347315,13420.110253010313,0.38093755342920765,0
151912,2022,1,100,1250855,16169.961077554804,4.944063688184562,0.04944063688184563
151913,2022,0,1,2331255,321.21449777347226,1.3354114043989591,0
151914,2022,0,29,2230150,3407.167504541827,3.8165454458394055,0
151915,2022,0,34,5022035,4521.3911680689025,1.4973630097654778,0
151916,2022,2,26,5022035,8106.699089323342,0.6386303589671655,0.0491254122282435
151917,2022,1,42,4540600,32186.05524947981,0.287387777064831,0.006842566120591214
151918,2022,0,7,4539140,9369.24874616703,0.16459615769891664,0
151919,2022,0,6,4539140,3249.784461312176,0.4067458352137192,0
151920,2022,0,1,4539140,1668.7843543966412,0.1320158884418298,0
151921,2022,0,5,4593160,13721.900680562314,0.07933122466430195,0
151922,2022,1,10,4859245,6090.279421180774,0.33790450747051576,0.03379045074705158
151924,2022,0,1,2886420,223.4141590721765,1.5507071218348367,0
159932,2022,0,25,2886420,24964.003662848834,0.34694948401600767,0
151925,2022,0,23,4538410,20889.298053087346,0.24260528752562596,0
159933,2022,0,0,4538410,418.29765765732964,0,0
151926,2022,0,35,6661980,15548.250314504576,0.3378961130772056,0
151927,2022,0,44,5989650,30827.467481413787,0.23829415104302745,0
151928,2022,0,28,6290410,25127.727429376002,0.1771437629306266,0
151929,2022,0,34,14775565,8668.29202075428,0.26546134268479726,0
151930,2022,1,60,14724830,12548.745589967915,0.3247137253670021,0.005411895422783368
151931,2022,0,14,11811765,3948.556229854646,0.3001752705630428,0
151932,2022,1,22,11869800,6548.604550149552,0.28302872432934406,0.012864942014970187
151933,2022,0,49,14642705,3864.033955711086,0.8660317873588826,0
151934,2022,0,7,14288655,728.8722579610368,0.6721330780643928,0
151935,2022,0,249,17548105,24214.229444219225,0.5860011515327114,0
151936,2022,0,157,54255790,11882.445689741642,0.2435273388132656,0
162083,2022,0,12,54255790,1090.1790113787306,0.20287911327549427,0
151937,2022,0,0,NA,1056.7079434015493,NA,NA
151938,2022,0,0,NA,587.3406989416468,NA,NA
151939,2022,0,0,NA,2337.7718429541137,NA,NA
151940,2022,0,1,NA,8378.724487237629,NA,NA
151941,2022,0,25,15133265,1329.7152609933435,1.242363599742409,0
151942,2022,0,0,15133265,1572.789235411238,0,0
151943,2022,0,2,9936030,3245.0600294510746,0.06202894097094028,0
151944,2022,0,2,10326580,27153.847167048272,0.007132505455489532,0
151947,2022,2,0,13065540,8699.509162991733,0,0.017595754011620578
151948,2022,1,15,13065540,6106.991831080401,0.18799078272235187,0.012532718848156791
151949,2022,0,6,13065540,2558.4773228786125,0.17949085014552355,0
151950,2022,0,7,13065540,2252.7939560083464,0.23782045400092564,0
151951,2022,1,28,11442750,5619.598040667349,0.43543403234324063,0.015551215440830022
151952,2022,1,10,11442750,1961.222935723212,0.44559737819432593,0.044559737819432586
159938,2022,0,25,13970010,7946.18922028207,0.22520829834789874,0
151953,2022,0,62,13970010,12067.487327759236,0.36777154232955306,0
151954,2022,0,29,13970010,5325.516227760373,0.3897979659236088,0
151955,2022,0,106,3804760,49221.26953088104,0.5660121933842183,0
151956,2022,1,24,3184625,13939.655863966547,0.5406309311612314,0.022526288798384638
151957,2022,0,75,1864420,33638.93401510877,1.195846083092102,0
151958,2022,1,36,1864420,46522.80247332326,0.4150427954576792,0.01152896654049109
151959,2022,0,23,1233700,23666.4289139678,0.787744791212998,0
151686,2022,0,0,NA,2016.398677255107,NA,NA
151687,2022,0,1,1157415,4354.9775760310795,0.1983923722024269,0
151688,2022,0,4,1105585,14677.802109948154,0.24649426845538944,0
151689,2022,0,5,1084415,10297.913471360407,0.4477393348457279,0
151690,2022,0,3,1084415,5018.657394663083,0.551236782913567,0
151691,2022,0,1,1084415,6647.017737026469,0.13873231907542324,0
151692,2022,0,0,1084415,3437.1629299467813,0,0
151693,2022,0,2,1084415,13968.824497247298,0.1320306065517359,0
151694,2022,0,0,2308260,7378.056904244584,0,0
151695,2022,0,4,2308260,1018.2559148335692,1.7018384209289608,0
151696,2022,0,2,2308260,2826.6665069869023,0.30652838492241086,0
151697,2022,0,11,2308260,3973.5108214428124,1.1993158114327054,0
158794,2022,0,13,2308260,2484.0307039037602,2.2672617795365593,0
151698,2022,0,26,6259385,5569.947662208895,0.745745375328629,0
151699,2022,0,36,9413350,2307.8439854921307,1.6571119447870806,0
151700,2022,0,38,21176205,1674.2501975102282,1.071803337828075,0
151701,2022,0,27,21176205,762.8782663257871,1.6713229975292758,0
151702,2022,0,4,21176205,635.3644004209718,0.2972959419428103,0
159950,2022,0,0,21176205,2177.959407496712,0,0
151703,2022,0,0,14573720,5471.335391572604,0,0
151704,2022,0,36,14573720,2907.073455127119,0.8497204568094422,0
151705,2022,0,29,14573720,4510.871432383216,0.4411305419314278,0
164610,2022,0,14,NA,3604.463190096085,NA,NA
151706,2022,0,74,10896710,5644.616832518765,1.2031003697840454,0
151707,2022,0,36,10896710,7187.804581024959,0.4596326239961067,0
151708,2022,0,5,7839105,2194.0693032834474,0.2907054550873077,0
151709,2022,0,16,7839105,7825.169476406731,0.26083132577856694,0
151710,2022,0,5,6977705,4018.216516037012,0.178329858645667,0
151711,2022,0,10,6977705,12536.638397019697,0.11431580948891573,0
151712,2022,0,12,4953050,6223.086104934942,0.3893164224419811,0
151713,2022,0,26,3323325,16335.989012899108,0.47891131798839837,0
151714,2022,0,2,3148490,5696.23094012063,0.11151674613401036,0
151715,2022,0,7,3135350,8218.910626985004,0.27164252192847554,0
152032,2022,0,0,8077450,82.10702338596896,0,0
158195,2022,0,2,8077450,2273.8763432144856,0.10889021965363796,0
152033,2022,0,26,7215320,11309.571111758727,0.31861895980817023,0
152034,2022,0,6,NA,2138.155959094028,NA,NA
152035,2022,0,7,7215320,4273.091597729434,0.22703888262737396,0
152036,2022,0,6,6733520,4173.4981750917605,0.21350540212364755,0
152037,2022,0,16,7127355,15649.700882586307,0.14344504490171503,0
152038,2022,0,1,7188310,4224.397468222735,0.032931266103814735,0
152039,2022,0,30,5995490,19422.12160131952,0.2576320580822817,0
152040,2022,0,1,5988920,3765.985904716102,0.04433766298748628,0
152041,2022,0,3,6356840,375.68602356039224,1.2561888541074187,0
152042,2022,0,1,6356840,1833.342194435563,0.08580551171750332,0
152043,2022,0,2,6356840,1898.950481448884,0.16568190343416123,0
152044,2022,0,21,6356840,17055.88889195948,0.19368841981849852,0
152045,2022,0,0,14122580,747.5116562649716,0,0
152046,2022,0,7,14122580,3731.2405661942244,0.13284057477014424,0
152047,2022,0,0,1486280,3099.5578532695163,0,0
152048,2022,0,0,1486280,14200.446119342143,0,0
152049,2022,0,0,1486280,18665.090679961406,0,0
152050,2022,0,0,653715,11057.721168202757,0,0
152051,2022,0,0,411355,28095.958500223856,0,0
152052,2022,0,0,410625,84534.94854104298,0,0
152053,2022,0,0,397850,26549.174380303226,0,0
152054,2022,0,0,355145,52212.151186924806,0,0
152055,2022,0,0,354415,38499.59525475057,0,0
152056,2022,0,1,355145,35252.76080152506,0.07987321414901039,0
152057,2022,0,0,408070,5594.455361767162,0,0
151992,2022,0,0,12481540,6185.351045797067,0,0
151993,2022,0,82,14673730,21101.113716649303,0.2648304696629535,0
151994,2022,0,53,14529555,6261.853421212772,0.5825331692542897,0
151995,2022,0,198,11293830,23980.939756680986,0.7310679518099888,0
151996,2022,0,108,16370980,25112.125796557844,0.26270334294934605,0
151997,2022,0,43,15993935,4424.608241812273,0.6076287367933199,0
151998,2022,0,99,19479685,17769.63651366237,0.2860057211276242,0
151999,2022,0,72,18861010,6750.365392507976,0.5655099746799619,0
152000,2022,0,131,17399185,5988.498811263226,1.2572580416306043,0
152001,2022,0,106,18348550,3379.8293074095677,1.7092647962586982,0
152002,2022,0,58,16492525,2428.1177371210606,1.4483419207017236,0
152003,2022,0,162,14039360,9912.55006035163,1.1640786136706658,0
152004,2022,0,460,16972135,22258.87307177837,1.217637966470579,0
152005,2022,0,60,19012120,8948.417954614983,0.35267481163429687,0
152006,2022,0,48,18950070,15709.414601621898,0.16123911921301323,0
152007,2022,0,11,18924155,2654.9000429812777,0.21894146215644222,0
152008,2022,0,106,18925615,11071.575426368798,0.5058787550592989,0
152009,2022,0,353,18873420,9876.822522430995,1.8936811267844347,0
152010,2022,0,113,18873420,2363.1813323043048,2.533557653798469,0
152011,2022,0,0,16199065,4261.573875947367,0,0
152012,2022,0,276,16061825,5823.557437201627,2.9507052476372984,0
152013,2022,0,46,10744140,952.6727593884737,4.494096832375306,0
152014,2022,0,33,10744140,2150.418937107488,1.428299240557128,0
164862,2022,0,11,NA,2065.990279577939,NA,NA
152015,2022,0,58,10744140,11336.318456872428,0.47619441482176533,0
152016,2022,0,31,10744140,3334.8281732026417,0.8652001245554748,0
152017,2022,0,24,10744140,9450.566273554225,0.23636422860098408,0
152018,2022,0,25,7994960,10024.421860143648,0.31193519533799635,0
164678,2022,0,7,NA,3620.6621987328163,NA,NA
164679,2022,0,0,NA,443.07046314252847,NA,NA
164680,2022,0,1,NA,2155.1577741312826,NA,NA
164681,2022,0,33,NA,9761.663587514093,NA,NA
152019,2022,0,9,7995690,1686.805830574979,0.6673005274562862,0
152020,2022,0,56,10731730,9525.148530795816,0.5478309101422815,0
162510,2022,0,56,NA,14640.482837747102,NA,NA
152021,2022,0,51,10732460,15220.710941764644,0.31220220012725713,0
152023,2022,0,19,10047355,3215.841091693592,0.5880405476167612,0
159912,2022,0,98,10047720,13459.616385915477,0.7246459502190405,0
152024,2022,0,108,10652890,8045.985095210085,1.2600189861206703,0
152025,2022,0,0,12307800,548.5536249939476,0,0
159915,2022,0,87,11455890,19720.460337721874,0.3850998675252688,0
152027,2022,0,39,9924715,11338.408166942785,0.3465728005487095,0
159913,2022,0,38,6869300,10714.061586874162,0.5163176538180752,0
152028,2022,0,73,11535825,21274.216281503752,0.2974545598611213,0
159914,2022,0,15,11515020,7239.316768636751,0.17994052452361645,0
162076,2022,0,1,NA,7535.734408175282,NA,NA
152029,2022,0,52,9414080,10361.946817792947,0.5330698257188298,0
152030,2022,0,39,8182570,10921.190401564994,0.43642025529780554,0
152031,2022,0,53,8180745,28148.30055943232,0.23016052226954625,0
151775,2022,0,0,1978665,912.4895591330816,0,0
158828,2022,0,1,1978665,317.3221292437045,1.5926757534503966,0
151776,2022,0,1,1718420,2549.7303752615803,0.22823194091714671,0
151777,2022,0,3,1718420,5512.180659628473,0.31671489831063226,0
151778,2022,0,5,1725355,4778.492934431858,0.6064578045421257,0
151779,2022,0,4,1725355,5395.913623646853,0.4296517010703383,0
151780,2022,0,5,1758205,4868.818711366029,0.5840861247827209,0
151781,2022,0,0,2068455,1051.417231711909,0,0
151782,2022,0,0,2018085,10524.242985524765,0,0
151783,2022,0,0,2633840,8891.285207983772,0,0
151784,2022,0,0,2633840,4745.288272757689,0,0
151785,2022,0,1,3726650,1243.9680544780856,0.21571093723854262,0
151786,2022,0,1,3937985,5822.516285747758,0.04361292659733077,0
151787,2022,0,7,4588780,4415.54640714287,0.3454747805843595,0
151788,2022,0,3,4320870,4431.537749394204,0.15667352022524095,0
151789,2022,0,7,5246875,5265.255143320632,0.25338324934015316,0
151790,2022,0,3,5641075,1147.8996164026494,0.46329271379707765,0
151791,2022,0,31,6216680,8213.067699717742,0.6071524869260183,0
151792,2022,0,0,8494645,4098.895702162937,0,0
151793,2022,0,0,7398915,4160.735125203196,0,0
151794,2022,0,0,8078545,4017.824994012268,0,0
151795,2022,0,6,10441920,2166.6413081608853,0.2652063203396888,0
151796,2022,0,50,7495275,11836.36283575354,0.5635911476272356,0
151797,2022,0,0,8447925,5006.436517249252,0,0
158829,2022,0,8,8447195,6423.992226991074,0.14742544943006697,0
151798,2022,0,0,5301260,3949.0587039399525,0,0
151799,2022,0,0,5300895,5476.526356763741,0,0
151800,2022,0,8,3823740,18040.979709565087,0.11596889384423037,0
151801,2022,0,7,3823010,7226.383294986744,0.2533795804587335,0
151802,2022,0,7,3823010,2831.087873004068,0.6467541982633154,0
151803,2022,0,8,1967350,2877.2338392001443,1.4132962217848994,0
151804,2022,1,12,1670970,20778.2023439084,0.3456245808916344,0.0288020484076362
151806,2022,0,13,1705280,8820.907831323993,0.8642400128471179,0
151807,2022,0,16,1629360,18328.356863972484,0.5357712435812223,0
151808,2022,0,8,1576435,5412.752403037813,0.9375528470908193,0
151960,2022,0,93,1233700,47605.928809193065,1.5834791197351281,0
151961,2022,1,65,2835320,4865.589439072821,4.711680304226138,0.07248738929578674
151962,2022,0,1,2835320,34300.25559600984,0.010282543663160608,0
151963,2022,0,0,2835320,1809.4270622494998,0,0
151964,2022,0,0,2835320,12211.841187769825,0,0
151965,2022,0,0,3425525,11297.051514419749,0,0
151966,2022,1,0,3425525,13481.712394938688,0,0.021653484852549636
162255,2022,1,0,3098485,26426.814389861654,0,0.012212534048373833
151967,2022,0,0,3098485,11803.827669792423,0,0
151968,2022,0,0,3098485,8199.438524595049,0,0
151969,2022,0,0,3098485,2327.360359563295,0,0
151970,2022,0,0,3098485,9737.767736817557,0,0
151971,2022,0,0,3097755,29027.1950114851,0,0
151972,2022,0,0,6334210,6118.297156801467,0,0
151973,2022,0,0,6334210,27425.758951929634,0,0
151974,2022,0,0,11264995,22469.793906801067,0,0
151975,2022,0,0,1683380,3863.740381629602,0,0
151976,2022,0,0,18760270,16434.450360536168,0,0
151977,2022,0,0,10573685,13226.30749875978,0,0
151978,2022,0,0,10357240,19556.111423119775,0,0
151979,2022,0,0,10131670,20438.37544316021,0,0
151980,2022,0,0,1647610,45734.55581921557,0,0
164689,2022,0,0,NA,464.2944118289344,NA,NA
151981,2022,0,45,7948970,16442.250596962178,0.3443026717783353,0
151983,2022,0,0,437635,57845.64459261774,0,0
151984,2022,0,0,1381525,24513.682920365263,0,0
151985,2022,0,0,NA,25528.193774538988,NA,NA
151986,2022,0,0,NA,12882.661233643657,NA,NA
151987,2022,0,0,NA,32520.52065019031,NA,NA
162230,2022,0,0,NA,4914.820256499672,NA,NA
162231,2022,0,0,NA,6532.596743798666,NA,NA
164722,2022,0,0,NA,8410.389749435086,NA,NA
158486,2022,0,0,NA,33380.2642776143,NA,NA
158487,2022,0,0,NA,18739.385055832605,NA,NA
158488,2022,0,0,NA,27097.314537131566,NA,NA
158537,2022,0,1,NA,2893.5116290498754,NA,NA
158538,2022,0,0,367555,2233.064805034822,0,0
158539,2022,0,2,NA,7510.5120221501165,NA,NA
158540,2022,0,0,NA,6351.410178295008,NA,NA
162476,2022,0,0,NA,2100.3542348089813,NA,NA
162477,2022,0,0,NA,14594.704405241857,NA,NA
164539,2022,0,0,NA,3765.3608585201605,NA,NA
164540,2022,0,1,NA,10925.584101113127,NA,NA
164541,2022,0,0,NA,13617.441764736817,NA,NA
164542,2022,0,0,NA,3640.1440764428203,NA,NA
158661,2022,0,0,NA,17832.618166468706,NA,NA
158662,2022,0,0,NA,7146.913733033778,NA,NA
158663,2022,0,0,NA,6359.185636077679,NA,NA
158813,2022,0,0,NA,2173.1315770481915,NA,NA
162043,2022,0,2,NA,2981.7155380853646,NA,NA
164796,2022,0,0,NA,1415.9996260707171,NA,NA
164783,2022,0,7,NA,4052.5499060800507,NA,NA
164835,2022,0,38,NA,8960.71573080893,NA,NA
164836,2022,0,210,NA,12749.505189299914,NA,NA
164837,2022,0,93,NA,2096.758983861352,NA,NA
164838,2022,10,57,NA,8001.351118477811,NA,NA
162182,2022,0,2,NA,905.8316117393438,NA,NA
162183,2022,0,0,NA,3063.599109395365,NA,NA
162184,2022,0,0,2022830,2093.4197103585752,0,0
162074,2022,0,7,11515020,2306.625241138048,0.26354592366259566,0
162075,2022,0,28,9414080,3717.707490920566,0.8000275269785532,0
164799,2022,0,0,NA,1977.6567792388432,NA,NA
158541,2022,0,0,NA,1964.6919604695481,NA,NA
164682,2022,0,3,NA,3749.8264795575847,NA,NA
164683,2022,0,0,NA,2288.5717633140407,NA,NA
162211,2022,0,0,1254505,689.6026145109063,0,0
152103,2022,0,4,675980,9276.311642130924,0.6378973735117183,0
152104,2022,0,3,570130,7886.390694302817,0.6672200253659416,0
152105,2022,0,26,592030,19881.909509136658,2.2088770392313237,0
152106,2022,0,12,1800180,10737.707117302809,0.620802932491832,0
152107,2022,2,12,1853470,13143.398537670602,0.49259274157863986,0.08209879026310662
152108,2022,0,6,2044730,16065.979244664904,0.1826451228825837,0
152109,2022,0,0,NA,2664.565968596244,NA,NA
164800,2022,0,0,NA,566.8379627857305,NA,NA
164801,2022,0,0,NA,1415.9996260707171,NA,NA
158819,2022,0,3,NA,4013.3669715928077,NA,NA
152110,2022,0,44,9195080,9223.307478955609,0.5188125551540685,0
152111,2022,0,8,9372835,2604.5372856003146,0.3277090509252083,0
152112,2022,0,0,9372835,4190.230538836018,0,0
152113,2022,0,0,8475300,11533.27165955606,0,0
152072,2022,0,0,NA,1357.3339215156611,NA,NA
162208,2022,0,0,1254505,1948.2087661283451,0,0
152073,2022,0,0,948270,572.5560535785002,0,0
162039,2022,0,0,948270,1369.725624270013,0,0
152074,2022,0,1,948270,3689.54118270543,0.28582198202236825,0
162210,2022,0,2,919070,7155.669484959713,0.3041103022242657,0
162209,2022,0,0,918705,15118.191450293943,0,0
152075,2022,0,1,571225,15115.685107921832,0.11581503895984796,0
152076,2022,0,4,599330,44115.79626152003,0.1512863871662395,0
152077,2022,0,3,1625345,9683.681208827165,0.19060540479229332,0
152078,2022,0,19,1692140,16338.9650249053,0.6872152147379098,0
152079,2022,0,20,1613300,6910.852389787824,1.7938381043317952,0
152080,2022,0,6,1613300,5406.365178627626,0.6879086007298202,0
152081,2022,0,0,1251220,2905.4793698591716,0,0
152082,2022,0,15,1251220,2512.6156070047314,4.771242917677115,0
152083,2022,0,27,4329630,10022.566087816998,0.6222057946054061,0
152084,2022,0,10,2761590,8988.672237051762,0.402851749454914,0
152085,2022,0,1,1128945,14885.882372043749,0.05950488670593666,0
152086,2022,0,3,1098650,20415.780156837984,0.13375065398406707,0
152087,2022,0,4,1160700,17068.81620350749,0.2019001329552599,0
152088,2022,0,7,1231510,12486.568144430035,0.4552154626690278,0
152089,2022,0,9,1154130,8110.521978234328,0.9614771642116138,0
152090,2022,0,18,1441020,10870.771345110994,1.14905848941558,0
152091,2022,0,0,2323590,614.7128274151112,0,0
152092,2022,0,10,2323590,12559.659609221853,0.3426593856505408,0
152093,2022,0,19,2587120,19650.729212718215,0.37373034046419756,0
152094,2022,0,34,2889705,5944.38972664157,1.9793296606712916,0
152095,2022,0,14,2354615,3681.131527499067,1.6152018158592372,0
152096,2022,0,23,2354615,14636.141555305483,0.6673925102206588,0
152097,2022,0,3,2448055,2407.9835771638573,0.5089165369888728,0
152098,2022,0,11,998275,18914.986202971828,0.5825543656333093,0
152099,2022,0,3,865780,9303.049477854991,0.3724674921659668,0
152100,2022,0,4,749710,19606.887186752014,0.27211848073781003,0
152101,2022,0,1,846435,4328.7510103447485,0.2729252903389261,0
152102,2022,0,2,675980,8518.218567966082,0.34733405730186545,0
152058,2022,0,0,1070545,5592.917299273452,0,0
152059,2022,0,0,NA,13792.852961062725,NA,NA
162194,2022,0,0,1446495,15413.707051456824,0,0
158795,2022,0,0,NA,2686.1751140491274,NA,NA
162195,2022,0,0,442380,12258.526377037622,0,0
162197,2022,0,0,NA,3429.581763590389,NA,NA
152060,2022,0,0,482530,3179.2880687922957,0,0
162200,2022,0,0,NA,10819.480817460357,NA,NA
162199,2022,0,0,765770,3294.9830305340884,0,0
164779,2022,0,0,NA,20221.937776523755,NA,NA
152061,2022,0,0,1538475,5197.8358193615495,0,0
152062,2022,0,0,NA,31354.540615137987,NA,NA
162202,2022,0,0,709560,13860.320154062087,0,0
152065,2022,0,0,NA,5728.442636288343,NA,NA
152066,2022,0,0,709560,18444.252041679756,0,0
152067,2022,0,0,NA,1877.8752313754142,NA,NA
152068,2022,0,1,871985,21885.845879743556,0.05239956108350846,0
152069,2022,0,0,NA,28962.386554717265,NA,NA
152070,2022,0,0,1147925,846.1701692637043,0,0
152071,2022,0,0,NA,3161.0828315606796,NA,NA
162212,2022,0,0,NA,4324.6409347468425,NA,NA
162213,2022,0,0,NA,11441.445283795589,NA,NA
164621,2022,0,0,NA,5377.0923830720485,NA,NA
164622,2022,0,0,NA,6086.635280600956,NA,NA
164623,2022,0,0,NA,5959.6415215094075,NA,NA
164624,2022,0,0,NA,4376.807989349074,NA,NA
162382,2022,1,0,NA,16101.507093704286,NA,NA
164625,2022,0,0,NA,15330.188433350279,NA,NA
164626,2022,0,0,NA,6578.713743029584,NA,NA
164627,2022,0,0,NA,6589.664703647206,NA,NA
164628,2022,0,0,NA,4541.787718292575,NA,NA
158685,2022,0,0,NA,4080.815324014865,NA,NA
164802,2022,0,0,NA,1977.6567792388432,NA,NA
152154,2022,0,1,544215,323.2780760888244,5.68398913694404,0
158671,2022,0,2,544580,11944.444846373297,0.3074697102918244,0
158670,2022,0,0,1301955,4267.165446747975,0,0
152156,2022,0,0,1301955,321.08293961838547,0,0
162052,2022,0,1,1301955,2077.046802538021,0.36979219755789977,0
152157,2022,0,13,1162160,36478.462135149624,0.30664854459797436,0
152158,2022,0,1,906295,39008.16384575324,0.02828621954704933,0
152159,2022,0,1,970535,4739.771232039669,0.21738592297406525,0
152160,2022,0,5,565020,34731.57173611991,0.25478962892243584,0
152161,2022,0,9,701165,28160.218598310967,0.4558125288088586,0
152162,2022,0,1,830010,3510.296505005917,0.343220226459584,0
152163,2022,0,10,1252315,19407.081715157598,0.4114586368888094,0
162486,2022,0,3,NA,8727.838199954733,NA,NA
152164,2022,0,20,937685,31040.677986919134,0.6871346171984212,0
152165,2022,0,5,970900,19544.562315258972,0.26349328630058966,0
152166,2022,0,5,1090620,20666.416414524163,0.22183566549034547,0
152167,2022,0,0,1136245,8258.929440177577,0,0
152168,2022,0,5,1175300,31101.218803071737,0.13678669600487858,0
152169,2022,0,0,1082955,3049.0087037385388,0,0
152170,2022,0,1,1142450,9035.461532169915,0.09687516533858448,0
152171,2022,0,13,1647245,19203.125041090403,0.41097295633192055,0
152172,2022,0,6,1647245,18328.331274825185,0.19873306313711261,0
152173,2022,0,0,NA,10693.044758134216,NA,NA
162257,2022,0,0,NA,2837.540620801121,NA,NA
152174,2022,0,4,1965890,4627.121483488832,0.43973382742157463,0
152175,2022,0,22,1965890,23239.378049342384,0.4815473157489228,0
152176,2022,0,0,1772440,3554.790715808698,0,0
152177,2022,0,0,919800,11908.980883130773,0,0
152178,2022,0,0,919800,11743.792798742184,0,0
152179,2022,0,1,768690,9299.311754553108,0.1398936369981063,0
152124,2022,0,0,NA,29075.337616127505,NA,NA
152125,2022,0,0,659555,3620.5184078007273,0,0
152126,2022,0,0,835120,16190.243318568066,0,0
152127,2022,0,0,NA,4683.512304104278,NA,NA
152130,2022,1,1,864320,16812.552730259515,0.06881637281782761,0.06881637281782761
152131,2022,2,1,755185,11767.425927661196,0.11252918452470766,0.2250583690494153
152132,2022,0,7,1673160,13651.557056788233,0.30646323245133156,0
162025,2022,0,1,1673160,745.3056521969613,0.8019145838804868,0
162023,2022,0,1,977470,3680.9271948496316,0.27793250085936433,0
152133,2022,0,5,935130,1049.6396692492362,5.0939863719031315,0
152134,2022,1,0,NA,3158.821898468693,NA,NA
162290,2022,2,0,1010320,15237.369603330319,0,0.12991552220480382
152135,2022,0,0,973090,14197.708784980096,0,0
152136,2022,0,0,1123470,1943.0226944194105,0,0
152137,2022,0,0,1176030,1942.5616781445124,0,0
152138,2022,0,0,1020540,2374.4277554211167,0,0
152142,2022,0,0,1166175,4295.00448008165,0,0
152143,2022,0,0,1137705,13781.574452464025,0,0
152144,2022,0,0,1070910,13842.879533255713,0,0
152145,2022,0,0,922355,17035.27485222845,0,0
152146,2022,0,3,1290275,11603.607465582485,0.20037611100108477,0
152139,2022,0,0,1020540,14800.375668528259,0,0
152140,2022,0,0,1135880,10805.243611608259,0,0
152141,2022,0,0,898630,9143.904505935,0,0
162297,2022,0,0,1166905,12896.62246206444,0,0
152147,2022,0,0,1290275,16604.641764693893,0,0
152148,2022,0,1,968710,32870.404972468794,0.03140517098615553,0
152149,2022,0,6,454425,53552.76828942426,0.24655119331754835,0
152150,2022,0,1,NA,33614.84891226509,NA,NA
152151,2022,0,2,NA,38546.167412660194,NA,NA
158818,2022,0,0,NA,7771.55961387286,NA,NA
152152,2022,0,0,815045,6135.278416481998,0,0
152153,2022,0,6,899725,19915.260325793854,0.3348539872052166,0
162505,2022,0,2,NA,15882.396032610588,NA,NA
152114,2022,0,5,1502705,4936.69110643886,0.6740006557036661,0
152115,2022,0,0,1502705,3535.1866593688615,0,0
158798,2022,0,1,1502705,2351.3936220656847,0.2830094469528421,0
158797,2022,2,30,1637025,36858.92386389652,0.4971910377072695,0.033146069180484634
158796,2022,0,16,1637025,1422.4535334858708,6.871104955207677,0
152116,2022,0,11,1637025,1873.4120194596376,3.5867744798863157,0
152117,2022,0,0,1637025,316.15903744032954,0,0
152118,2022,0,6,3050670,844.7665799189261,2.3281946924962367,0
152119,2022,0,5,591665,38301.811516914735,0.22063520485154642,0
152120,2022,0,5,610280,11255.670708860172,0.7278962595979385,0
152121,2022,0,1,618310,1770.5319407034474,0.9134609025139832,0
158832,2022,0,8,618310,28004.259961133954,0.4620187662104011,0
160966,2022,0,0,830740,496.7100494567272,0,0
160965,2022,0,0,830740,752.7969158832418,0,0
158799,2022,0,0,709560,20254.275389807903,0,0
152123,2022,0,0,NA,14156.76728326298,NA,NA
152128,2022,0,0,NA,16222.239729898783,NA,NA
152129,2022,1,2,725985,6602.639724347183,0.41723885758062584,0.20861942879031292
158833,2022,1,0,864320,4617.918631857563,0,0.2505412045858261
164817,2022,0,0,NA,2250.773135398188,NA,NA
164818,2022,0,0,NA,1582.409151355449,NA,NA
164819,2022,1,0,NA,9380.563994286085,NA,NA
164820,2022,0,0,NA,1410.9280232804579,NA,NA
164821,2022,0,0,NA,5555.775423526083,NA,NA
164822,2022,0,0,NA,4165.760131714282,NA,NA
164823,2022,0,0,NA,6117.896958549863,NA,NA
164824,2022,0,0,NA,6852.8140325580225,NA,NA
164825,2022,0,0,NA,5891.152705985921,NA,NA
164826,2022,0,0,NA,1438.5106393269339,NA,NA
158522,2022,0,0,NA,3612.2597747924697,NA,NA
158523,2022,0,0,NA,834.4732278360726,NA,NA
164740,2022,0,0,NA,3463.823583399432,NA,NA
164759,2022,0,0,NA,3350.91034406595,NA,NA
158368,2022,0,0,NA,669.9846937861757,NA,NA
158596,2022,0,11,7366795,4082.5713947366503,0.3657466123141343,0
158597,2022,0,30,7417165,6965.026687480702,0.5807116377442392,0
158598,2022,0,65,7417165,5435.126320627758,1.6123739544161193,0
159955,2022,0,3,7417165,604.9520437318893,0.6685938326066427,0
158688,2022,0,1,NA,3575.8387688229323,NA,NA
158825,2022,0,0,NA,6489.876536655659,NA,NA
158689,2022,0,0,NA,8102.862715390797,NA,NA
158690,2022,0,0,NA,7013.811608710741,NA,NA
158589,2022,0,0,2780570,2176.2176710327803,0,0
158545,2022,0,9,NA,3094.0160170719605,NA,NA
162225,2022,0,0,NA,4301.33697538087,NA,NA
158546,2022,0,0,NA,9308.21137478697,NA,NA
158511,2022,0,0,NA,1175.6824236752338,NA,NA
158505,2022,0,0,NA,5157.607057618325,NA,NA
158506,2022,0,0,NA,464.2944118289344,NA,NA
152229,2022,0,0,1394665,479.25488277214293,0,0
158640,2022,0,7,1394665,9083.949229999896,0.5525269164115681,0
152230,2022,0,5,1384810,38778.13994770703,0.09310925241856031,0
152231,2022,0,6,868335,28618.943625362004,0.24144062392693658,0
152232,2022,0,0,559545,13686.375380007505,0,0
